Customer_ID,First_Name,Last_Name,Gender,Age,Age_Group,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Status,Customer_Segment,Customer_Value_Category,Customer_Status,Credit_Card,Debit_Card,Online_Banking,Mobile_Banking
CUST-29294,Lisa,Smith,Female,58,51-65,1965-10-14,Married,High School,Logistics,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,No
CUST-11428,Kimberly,Scott,Female,57,51-65,1967-03-24,Married,Bachelor,Professional,Contract,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-29047,Ronald,Smith,Male,38,36-50,1986-03-10,Married,High School,Services,Salaried,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-27648,Amanda,Moore,Female,35,26-35,1989-01-09,Single,High School,Sales,Salaried,Standard,Bronze,Active,No,No,Yes,No
CUST-12021,Stephanie,Baker,Female,37,36-50,1987-02-23,Married,Bachelor,Management,Salaried,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-10504,Barbara,Adams,Female,39,36-50,1984-11-14,Married,Master,Technology,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-26814,Thomas,Perez,Male,30,26-35,1993-10-25,Single,Bachelor,Sales,Salaried,Standard,Silver,Active,No,No,Yes,Yes
CUST-11536,Ryan,White,Male,71,65+,1953-02-26,Married,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-19772,Michael,Jones,Male,33,26-35,1990-12-01,Married,Master,Professional,Self-Employed,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-15051,David,Green,Male,37,36-50,1986-12-04,Divorced,Bachelor,Professional,Contract,Standard,Gold,Active,No,Yes,Yes,Yes
CUST-25432,Michelle,Perez,Female,60,51-65,1963-12-06,Married,Master,Professional,Self-Employed,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-17295,George,Johnson,Male,49,36-50,1975-03-20,Married,Bachelor,Sales,Salaried,Premium,Gold,Active,Yes,No,Yes,Yes
CUST-17639,Kenneth,Jackson,Male,41,36-50,1983-06-04,Married,Bachelor,Services,Salaried,Standard,Bronze,Active,No,No,Yes,Yes
CUST-21496,Helen,Garcia,Female,59,51-65,1964-09-27,Married,High School,Sales,Unemployed,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-11572,Samuel,White,Male,36,36-50,1987-09-25,Single,Bachelor,Professional,Salaried,Emerging,Silver,Active,No,No,Yes,Yes
CUST-26549,Joshua,Nelson,Male,44,36-50,1980-06-03,Married,Bachelor,Finance,Salaried,Premium,Silver,Active,No,Yes,No,Yes
CUST-21742,Eric,Johnson,Male,37,36-50,1987-02-22,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-22103,Amanda,Martinez,Female,46,36-50,1978-05-26,Married,Bachelor,Professional,Salaried,Premium,Silver,Active,No,Yes,Yes,Yes
CUST-15413,Anna,Flores,Female,52,51-65,1971-10-21,Single,Master,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-14345,Rachel,Thompson,Female,33,26-35,1990-10-10,Single,High School,Services,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-29287,Amanda,Smith,Female,25,18-25,1998-07-09,Single,Bachelor,Professional,Salaried,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-25095,Mary,Sanchez,Female,36,36-50,1987-08-20,Married,Associate,Skilled Labor,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-13316,Laura,Allen,Female,26,26-35,1998-05-17,Married,High School,Skilled Labor,Salaried,Standard,Bronze,Active,Yes,No,Yes,Yes
CUST-24725,Anna,King,Female,32,26-35,1991-07-15,Single,Associate,Administrative,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,No
CUST-12459,Paul,Nguyen,Male,26,26-35,1998-01-18,Single,Associate,Administrative,Salaried,Emerging,Bronze,Inactive,No,No,No,Yes
CUST-18047,Rachel,Scott,Female,35,26-35,1989-03-13,Divorced,High School,Logistics,Salaried,Emerging,Bronze,Active,Yes,Yes,Yes,Yes
CUST-25336,Pamela,Torres,Female,62,51-65,1961-09-04,Married,Master,Management,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-14442,Sharon,Baker,Female,37,36-50,1986-10-13,Married,Doctorate,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-27393,Pamela,Taylor,Female,46,36-50,1977-07-04,Single,Bachelor,Management,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-22012,Jeffrey,Williams,Male,44,36-50,1979-09-09,Divorced,Bachelor,Technology,Self-Employed,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-27251,Jason,Lewis,Male,62,51-65,1962-06-02,Divorced,High School,Skilled Labor,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,No
CUST-10981,Michael,Williams,Male,26,26-35,1997-07-13,Married,High School,Sales,Self-Employed,High Risk,Silver,Active,No,Yes,Yes,Yes
CUST-11816,Pamela,Hernandez,Female,44,36-50,1979-11-07,Single,High School,Logistics,Salaried,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-12749,Shirley,Anderson,Female,23,18-25,2001-03-25,Single,High School,Logistics,Salaried,Standard,Bronze,Dormant,Yes,Yes,Yes,Yes
CUST-14014,Steven,King,Male,59,51-65,1964-11-30,Married,Doctorate,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-28741,Anthony,Rivera,Male,32,26-35,1992-05-16,Married,High School,Sales,Self-Employed,Standard,Silver,Active,Yes,Yes,Yes,No
CUST-25683,Alexander,Johnson,Male,18,18-25,2005-09-13,Married,High School,Services,Self-Employed,Emerging,Bronze,Active,Yes,No,Yes,Yes
CUST-12699,Michelle,Thomas,Female,43,36-50,1980-10-27,Married,Master,Technology,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-17337,William,Wright,Male,37,36-50,1987-02-04,Single,High School,Services,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-16963,Nicole,Hall,Female,60,51-65,1963-07-25,Married,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-22397,Betty,Davis,Female,18,18-25,2006-02-26,Married,Bachelor,Sales,Contract,High Risk,Silver,Active,Yes,Yes,Yes,No
CUST-26307,Michael,Hill,Male,31,26-35,1992-11-20,Married,High School,Skilled Labor,Salaried,High Risk,Silver,Active,Yes,Yes,Yes,No
CUST-16678,Andrew,Brown,Male,35,26-35,1989-06-07,Married,Associate,Administrative,Salaried,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-29673,Amy,Lopez,Female,39,36-50,1985-05-19,Married,Bachelor,Healthcare,Salaried,Premium,Silver,Active,No,No,No,No
CUST-16836,Donald,King,Male,56,51-65,1967-11-24,Married,High School,Skilled Labor,Salaried,Standard,Silver,Active,Yes,Yes,No,No
CUST-13036,Joshua,King,Male,42,36-50,1981-12-21,Married,Bachelor,Professional,Self-Employed,Premium,Silver,Active,Yes,Yes,Yes,Yes
CUST-24654,Amy,Ramirez,Female,40,36-50,1983-08-20,Single,Bachelor,Finance,Salaried,High Value,Gold,Active,Yes,Yes,No,Yes
CUST-13526,Charles,King,Male,44,36-50,1980-04-03,Married,Bachelor,Technology,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-10857,John,Allen,Male,35,26-35,1988-08-27,Married,High School,Services,Salaried,Standard,Silver,Active,No,No,No,Yes
CUST-16358,Anthony,White,Male,40,36-50,1983-12-30,Married,Master,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-27687,Jacob,Taylor,Male,61,51-65,1962-10-03,Married,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-21296,Kenneth,Walker,Male,40,36-50,1984-04-19,Married,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-10120,Angela,Allen,Female,51,51-65,1972-11-05,Married,Associate,Administrative,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-24397,Lisa,King,Female,50,36-50,1974-03-24,Married,Associate,Sales,Self-Employed,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-14630,Angela,Hill,Female,36,36-50,1987-07-11,Married,Master,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-15501,Melissa,Thompson,Female,30,26-35,1993-10-22,Single,Bachelor,Technology,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-29042,Thomas,Adams,Male,36,36-50,1988-04-26,Married,Bachelor,Healthcare,Salaried,High Value,Gold,Active,Yes,No,No,No
CUST-11979,Pamela,Johnson,Female,45,36-50,1978-07-22,Married,Bachelor,Technology,Salaried,Premium,Gold,Active,No,No,Yes,Yes
CUST-12639,Jessica,Jackson,Female,36,36-50,1988-01-31,Married,Bachelor,Management,Salaried,High Risk,Gold,Active,Yes,No,Yes,Yes
CUST-26703,Brandon,Jones,Male,40,36-50,1983-09-02,Married,Bachelor,Healthcare,Salaried,Standard,Platinum,Active,No,Yes,Yes,No
CUST-18488,Donna,Ramirez,Female,64,51-65,1959-07-23,Married,Master,Management,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-18915,Jeffrey,Hall,Male,18,18-25,2006-01-08,Single,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-28878,Sarah,Green,Female,54,51-65,1970-01-02,Married,Bachelor,Management,Salaried,Premium,Gold,Inactive,Yes,Yes,Yes,Yes
CUST-19580,Charles,Allen,Male,43,36-50,1981-06-12,Married,Bachelor,Finance,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-19527,Emily,Lee,Female,23,18-25,2001-05-09,Single,Bachelor,Sales,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-25388,Kenneth,Wilson,Male,36,36-50,1988-02-13,Single,Bachelor,Management,Salaried,Emerging,Silver,Active,Yes,No,Yes,Yes
CUST-13729,Jeffrey,Johnson,Male,33,26-35,1990-09-15,Single,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-27522,Dorothy,Moore,Female,38,36-50,1985-09-24,Married,Associate,Skilled Labor,Salaried,Emerging,Bronze,Inactive,No,Yes,Yes,Yes
CUST-14817,Christine,Nelson,Female,47,36-50,1977-01-16,Married,High School,Sales,Salaried,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-27327,Rebecca,Jones,Female,42,36-50,1982-01-12,Married,High School,Skilled Labor,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-19459,Samantha,Lopez,Female,22,18-25,2001-12-01,Single,Bachelor,Technology,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-12685,Frank,Davis,Male,32,26-35,1992-06-07,Married,High School,Services,Salaried,Emerging,Bronze,Inactive,Yes,Yes,Yes,Yes
CUST-20728,Matthew,Harris,Male,56,51-65,1968-02-21,Divorced,High School,Services,Salaried,Standard,Silver,Active,Yes,No,Yes,Yes
CUST-19711,Patrick,Anderson,Male,63,51-65,1961-04-25,Single,Associate,Sales,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-23671,Brian,Rivera,Male,47,36-50,1977-05-27,Married,Master,Technology,Salaried,High Value,Platinum,Active,No,Yes,Yes,Yes
CUST-16416,Mark,Miller,Male,66,65+,1958-06-10,Married,Associate,Retired,Retired,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-20860,Jennifer,Wright,Female,23,18-25,2000-08-20,Single,High School,Sales,Salaried,Standard,Bronze,Active,No,Yes,No,No
CUST-24911,Steven,Williams,Male,45,36-50,1978-09-13,Single,Bachelor,Professional,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-19195,Samantha,Baker,Female,24,18-25,2000-06-30,Married,Bachelor,Technology,Salaried,Emerging,Silver,Active,No,No,Yes,No
CUST-17200,Deborah,Perez,Female,26,26-35,1997-12-24,Married,High School,Sales,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-20072,Dorothy,Wilson,Female,42,36-50,1981-11-16,Married,Associate,Sales,Salaried,Emerging,Silver,Inactive,Yes,Yes,Yes,No
CUST-25356,Betty,Williams,Female,48,36-50,1975-10-08,Single,Bachelor,Professional,Salaried,High Value,Platinum,Active,Yes,No,Yes,No
CUST-16975,Rebecca,Williams,Female,45,36-50,1979-06-15,Married,Associate,Sales,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-29378,Sharon,Miller,Female,46,36-50,1978-05-27,Married,High School,Services,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-10209,James,Martin,Male,51,51-65,1973-06-27,Married,Bachelor,Professional,Self-Employed,Emerging,Silver,Active,Yes,Yes,Yes,No
CUST-27670,Betty,Taylor,Female,50,36-50,1974-03-14,Married,High School,Sales,Salaried,Emerging,Silver,Active,Yes,No,Yes,No
CUST-26311,Brenda,Lewis,Female,35,26-35,1988-07-27,Married,Bachelor,Sales,Salaried,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-25007,Anthony,Garcia,Male,18,18-25,2006-06-21,Single,Master,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-20258,George,White,Male,21,18-25,2002-11-01,Single,High School,Sales,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-12271,John,Wilson,Male,39,36-50,1984-12-11,Married,High School,Logistics,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-24721,Laura,Green,Female,54,51-65,1969-09-07,Married,Bachelor,Management,Salaried,High Value,Platinum,Inactive,Yes,Yes,Yes,Yes
CUST-16050,Elizabeth,Perez,Female,34,26-35,1990-03-07,Single,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-21264,Paul,Hernandez,Male,21,18-25,2002-10-15,Married,Master,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-11028,Christine,Martin,Female,41,36-50,1983-03-06,Married,Associate,Administrative,Salaried,Standard,Bronze,Inactive,Yes,Yes,Yes,Yes
CUST-29024,Stephanie,Walker,Female,37,36-50,1986-07-08,Married,Master,Technology,Salaried,High Risk,Gold,Active,Yes,Yes,Yes,No
CUST-18869,Karen,Smith,Female,35,26-35,1989-05-17,Single,Bachelor,Finance,Salaried,Premium,Silver,Active,Yes,Yes,No,No
CUST-29604,Pamela,Hall,Female,63,51-65,1961-01-06,Widowed,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,No,Yes,Yes
CUST-21176,Patricia,Rivera,Female,39,36-50,1984-08-28,Widowed,Associate,Administrative,Salaried,Emerging,Silver,Active,Yes,No,Yes,Yes
CUST-29700,Linda,Anderson,Female,41,36-50,1982-10-18,Single,Master,Professional,Self-Employed,Premium,Platinum,Active,No,No,Yes,Yes
CUST-24886,Sarah,Green,Female,35,26-35,1988-12-05,Married,Master,Technology,Salaried,Premium,Gold,Inactive,Yes,Yes,Yes,Yes
CUST-17021,Emma,Adams,Female,45,36-50,1978-08-27,Married,Bachelor,Professional,Salaried,Emerging,Silver,Active,Yes,No,Yes,Yes
CUST-10607,Eric,Garcia,Male,38,36-50,1985-08-17,Married,High School,Skilled Labor,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-17749,Richard,Thomas,Male,26,26-35,1997-08-14,Single,Associate,Healthcare,Salaried,Standard,Platinum,Active,No,No,Yes,Yes
CUST-11808,Daniel,Miller,Male,32,26-35,1992-05-06,Divorced,High School,Services,Salaried,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-16758,Cynthia,Walker,Female,43,36-50,1980-10-14,Divorced,Associate,Services,Self-Employed,High Risk,Silver,Active,Yes,Yes,Yes,Yes
CUST-17736,Nancy,Garcia,Female,48,36-50,1976-03-07,Married,Bachelor,Technology,Self-Employed,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-28735,Patrick,Moore,Male,42,36-50,1982-03-31,Married,Doctorate,Technology,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-18381,Lisa,Johnson,Female,44,36-50,1980-03-03,Married,Associate,Sales,Self-Employed,Standard,Gold,Active,Yes,Yes,Yes,Yes
CUST-18901,Patrick,Baker,Male,46,36-50,1977-11-29,Divorced,Master,Professional,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-10739,Joseph,Jackson,Male,34,26-35,1990-05-22,Married,Bachelor,Sales,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-12916,Melissa,Miller,Female,33,26-35,1990-08-21,Single,Master,Healthcare,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-26538,William,Allen,Male,42,36-50,1982-06-15,Married,Bachelor,Professional,Salaried,Premium,Silver,Active,No,Yes,Yes,No
CUST-21397,Sarah,Walker,Female,50,36-50,1974-02-23,Married,Bachelor,Sales,Salaried,Premium,Gold,Inactive,Yes,No,Yes,Yes
CUST-16238,Dorothy,Allen,Female,37,36-50,1987-01-31,Married,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-27230,Frank,Brown,Male,65,51-65,1959-04-03,Divorced,Bachelor,Retired,Retired,Emerging,Bronze,Active,Yes,No,No,Yes
CUST-25242,Ashley,Allen,Female,58,51-65,1966-05-26,Divorced,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-20171,Stephanie,Lee,Female,34,26-35,1990-06-10,Married,Bachelor,Professional,Salaried,Premium,Silver,Active,No,Yes,Yes,Yes
CUST-14344,Rachel,Robinson,Female,40,36-50,1984-02-10,Married,Bachelor,Professional,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-12813,Rachel,Hernandez,Female,44,36-50,1980-01-08,Divorced,High School,Administrative,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-20040,Robert,Baker,Male,18,18-25,2006-02-03,Single,High School,Logistics,Salaried,Emerging,Bronze,Active,No,Yes,No,Yes
CUST-13610,Emily,White,Female,45,36-50,1979-06-04,Divorced,Master,Healthcare,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,No
CUST-13157,Susan,Taylor,Female,38,36-50,1985-12-17,Married,Master,Technology,Salaried,High Value,Platinum,Active,Yes,Yes,Yes,Yes
CUST-10937,James,Walker,Male,18,18-25,2006-05-18,Single,Bachelor,Technology,Salaried,Standard,Gold,Active,Yes,Yes,Yes,Yes
CUST-13243,Christine,Gonzalez,Female,57,51-65,1967-06-25,Married,Bachelor,Sales,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,No
CUST-21137,Brandon,Hernandez,Male,35,26-35,1988-09-29,Married,High School,Skilled Labor,Salaried,Standard,Silver,Active,No,Yes,Yes,No
CUST-18452,Jonathan,Allen,Male,22,18-25,2002-02-23,Single,High School,Services,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-18454,Charles,Williams,Male,26,26-35,1997-11-10,Single,Master,Healthcare,Self-Employed,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-24103,Stephen,Thomas,Male,18,18-25,2006-01-15,Married,High School,Student,Unemployed,Standard,Bronze,Active,Yes,No,Yes,Yes
CUST-29467,Ashley,White,Female,31,26-35,1993-04-21,Married,Bachelor,Management,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-27589,Matthew,Smith,Male,42,36-50,1982-06-30,Married,Master,Management,Contract,Emerging,Silver,Active,No,Yes,Yes,Yes
CUST-21194,Jessica,Brown,Female,52,51-65,1971-10-10,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,No,Yes,Yes
CUST-21548,Patricia,Jones,Female,59,51-65,1965-02-17,Married,High School,Skilled Labor,Salaried,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-25859,Samuel,Walker,Male,61,51-65,1962-08-07,Married,High School,Administrative,Self-Employed,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-23701,Ashley,Flores,Female,18,18-25,2006-03-25,Married,Bachelor,Professional,Salaried,Standard,Silver,Active,Yes,Yes,Yes,No
CUST-12389,Barbara,Jackson,Female,57,51-65,1966-07-08,Married,Bachelor,Professional,Salaried,Premium,Gold,Inactive,Yes,Yes,Yes,Yes
CUST-15512,Sarah,Davis,Female,45,36-50,1978-07-22,Married,Bachelor,Professional,Salaried,Premium,Gold,Active,Yes,No,Yes,Yes
CUST-12506,James,Hill,Male,29,26-35,1994-12-15,Married,Bachelor,Professional,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-20701,David,Sanchez,Male,26,26-35,1998-06-03,Married,High School,Sales,Self-Employed,Standard,Bronze,Active,No,Yes,Yes,Yes
CUST-20747,Linda,Ramirez,Female,48,36-50,1976-06-30,Married,Bachelor,Technology,Salaried,Premium,Silver,Inactive,Yes,Yes,No,Yes
CUST-15683,Karen,Smith,Female,27,26-35,1997-05-20,Married,Bachelor,Professional,Salaried,Standard,Silver,Active,No,Yes,Yes,Yes
CUST-13636,Scott,Scott,Male,51,51-65,1973-04-05,Married,High School,Skilled Labor,Self-Employed,Standard,Bronze,Active,No,Yes,Yes,No
CUST-16546,Jacob,Harris,Male,36,36-50,1988-06-23,Married,Bachelor,Professional,Self-Employed,Standard,Silver,Active,Yes,Yes,Yes,No
CUST-17682,Rebecca,Hill,Female,38,36-50,1985-12-05,Married,High School,Services,Self-Employed,High Risk,Bronze,Active,No,No,Yes,Yes
CUST-27934,Justin,Young,Male,38,36-50,1986-03-12,Married,Associate,Healthcare,Self-Employed,Emerging,Silver,Active,Yes,No,Yes,Yes
CUST-29970,Carol,Gonzalez,Female,34,26-35,1989-11-13,Single,Bachelor,Professional,Self-Employed,Premium,Gold,Active,Yes,Yes,No,Yes
CUST-24740,Samuel,Lewis,Male,45,36-50,1978-07-20,Divorced,Master,Professional,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-19962,Emma,Brown,Female,36,36-50,1987-11-18,Married,Master,Healthcare,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-10972,Brenda,Hernandez,Female,27,26-35,1997-05-28,Single,Associate,Administrative,Contract,Standard,Bronze,Active,No,No,Yes,Yes
CUST-12324,Justin,Moore,Male,45,36-50,1979-02-06,Married,Bachelor,Sales,Contract,High Risk,Silver,Active,Yes,Yes,Yes,No
CUST-28910,Brandon,King,Male,35,26-35,1988-08-03,Married,Bachelor,Finance,Salaried,Emerging,Silver,Active,Yes,Yes,Yes,Yes
CUST-16088,Gregory,Taylor,Male,39,36-50,1984-10-05,Divorced,Bachelor,Professional,Salaried,High Value,Gold,Active,Yes,Yes,Yes,Yes
CUST-24993,Patrick,Scott,Male,47,36-50,1977-04-17,Married,Bachelor,Finance,Contract,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-19015,Ryan,Clark,Male,41,36-50,1982-10-31,Married,Master,Management,Salaried,Premium,Silver,Active,Yes,Yes,Yes,No
CUST-16182,Larry,Smith,Male,31,26-35,1993-04-24,Single,Bachelor,Sales,Salaried,Standard,Silver,Active,Yes,Yes,No,Yes
CUST-12203,Samuel,Harris,Male,62,51-65,1962-03-08,Widowed,Associate,Administrative,Salaried,Emerging,Bronze,Inactive,Yes,Yes,Yes,Yes
CUST-13464,Karen,Hernandez,Female,18,18-25,2006-04-27,Single,Master,Student,Unemployed,Emerging,Bronze,Dormant,Yes,Yes,Yes,Yes
CUST-16914,Brandon,Hill,Male,61,51-65,1962-11-21,Divorced,Master,Professional,Salaried,High Value,Gold,Active,Yes,Yes,No,Yes
CUST-17257,Patrick,Robinson,Male,30,26-35,1993-12-28,Married,Associate,Sales,Salaried,Standard,Silver,Active,No,Yes,Yes,No
CUST-18441,Anthony,Hall,Male,61,51-65,1963-03-29,Married,High School,Services,Salaried,Standard,Bronze,Active,No,No,No,No
CUST-16956,Donald,Wilson,Male,41,36-50,1982-11-27,Married,Bachelor,Management,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-21377,Amanda,Hall,Female,23,18-25,2001-05-17,Single,Bachelor,Professional,Salaried,Premium,Gold,Active,No,Yes,Yes,Yes
CUST-24527,Matthew,Harris,Male,31,26-35,1993-01-14,Married,High School,Logistics,Self-Employed,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-15504,Jason,Flores,Male,58,51-65,1966-05-20,Married,Master,Professional,Salaried,Premium,Platinum,Active,Yes,Yes,Yes,Yes
CUST-28970,Edward,Lee,Male,44,36-50,1979-12-31,Single,Bachelor,Sales,Contract,Standard,Bronze,Active,Yes,Yes,Yes,Yes
CUST-17428,Jonathan,Jones,Male,45,36-50,1979-05-07,Divorced,Bachelor,Finance,Salaried,Standard,Silver,Active,Yes,Yes,Yes,Yes
CUST-20020,Joseph,Robinson,Male,57,51-65,1966-10-15,Widowed,Bachelor,Technology,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
CUST-28341,Michelle,Miller,Female,42,36-50,1982-04-13,Married,Doctorate,Professional,Salaried,High Value,Platinum,Inactive,Yes,Yes,Yes,Yes
CUST-14756,Barbara,Baker,Female,39,36-50,1985-04-06,Single,Bachelor,Healthcare,Salaried,Standard,Silver,Active,Yes,No,Yes,Yes
CUST-25076,Jennifer,Rivera,Female,33,26-35,1991-02-22,Single,High School,Skilled Labor,Salaried,Standard,Bronze,Active,Yes,Yes,Yes,No
CUST-18669,David,Flores,Male,53,51-65,1970-11-20,Married,Bachelor,Management,Salaried,Premium,Gold,Active,Yes,Yes,Yes,No
CUST-24024,William,Allen,Male,56,51-65,1968-04-28,Divorced,High School,Skilled Labor,Salaried,Standard,Silver,Dormant,No,Yes,Yes,Yes
CUST-10342,Kenneth,Flores,Male,37,36-50,1987-05-05,Married,Bachelor,Technology,Self-Employed,High Value,Platinum,Active,Yes,No,Yes,Yes
CUST-24458,Gregory,Thompson,Male,60,51-65,1963-11-14,Single,Associate,Administrative,Salaried,Premium,Gold,Active,Yes,Yes,Yes,Yes
