Customer_ID,First_Name,Last_Name,Gender,Age,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Status,Annual_Income,City,State,Region,Branch_ID,Branch_Name,Account_Type,Account_Open_Date,Customer_Tenure_Years,Account_Balance,Savings_Balance,Current_Account_Balance,Number_of_Products,Credit_Card,Debit_Card,Online_Banking,Mobile_Banking,Credit_Score,Credit_Score_Category,Existing_Loans,Outstanding_Debt,Debt_to_Income_Ratio,Loan_ID,Loan_Type,Loan_Application_Date,Loan_Amount,Interest_Rate,Loan_Tenure_Months,Monthly_Installment,Loan_Status,Approval_Date,Loan_Purpose,Risk_Category,Default_Flag,Default_Probability,Customer_Segment,Customer_Status,Last_Transaction_Date,Age_Group,Income_Group,Balance_Category,Loan_Amount_Category,Customer_Tenure_Group,Debt_to_Income_Category,Customer_Value_Category,Loan_Approval_Flag,Monthly_Income,Estimated_Annual_Interest
CUST-17984,Joshua,Jackson,Male,40,1984-03-15,Divorced,High School,Administrative,Salaried,31000.0,Miami,FL,South,BR-010,Miami Coastal Branch,Certificate of Deposit,2021-04-19,3.2,19839.05,11013.8,8825.25,3,Yes,Yes,Yes,Yes,757,Very Good (740-799),0,2585.4,0.0834,LN-107984,Auto Loan,2021-04-27,11400.0,5.93,72,188.55,Approved,2021-05-01,New Vehicle,Low Risk,0,0.008,Standard,Active,2024-05-19,36-50,Low (<$35k),Moderate ($5k-$25k),Small ($10k-$25k),Established (3-7 yrs),Low (<20%),Silver,1,2583.33,676.02
CUST-15199,Justin,Williams,Male,55,1968-08-19,Divorced,Associate,Services,Salaried,35600.0,Phoenix,AZ,West,BR-014,Phoenix Valley Branch,Certificate of Deposit,2015-02-05,9.4,57066.68,39202.03,17864.65,2,No,Yes,Yes,Yes,826,Excellent (800-850),1,3253.84,0.0914,LN-105199,Home Loan,2021-01-10,155900.0,3.53,360,702.67,Pending,,Home Improvement,Low Risk,0,0.008,Premium,Active,2024-05-28,51-65,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Large ($75k-$200k),Loyal (7-10 yrs),Low (<20%),Gold,0,2966.67,5503.27
CUST-23737,Amy,Brown,Female,47,1976-07-14,Married,Associate,Skilled Labor,Salaried,57700.0,Denver,CO,West,BR-013,Denver Mile High Branch,Savings,2011-10-19,12.7,35166.77,28240.29,6926.48,3,Yes,Yes,Yes,Yes,736,Good (670-739),0,19508.37,0.3381,LN-113737,Auto Loan,2023-06-13,23300.0,6.84,48,556.22,Approved,2023-06-17,Used Vehicle,Low Risk,0,0.0128,Premium,Active,2024-06-16,36-50,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Small ($10k-$25k),Veteran (10+ yrs),Moderate (20-35%),Silver,1,4808.33,1593.72
CUST-20828,Mary,Williams,Female,57,1967-05-04,Married,Bachelor,Sales,Salaried,86500.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Savings,2020-09-12,3.8,23009.37,15625.8,7383.57,4,Yes,Yes,Yes,Yes,849,Excellent (800-850),0,7179.5,0.083,LN-110828,Personal Loan,2023-01-18,8600.0,8.33,48,211.29,Approved,2023-01-25,Debt Consolidation,Low Risk,0,0.008,Premium,Inactive,2024-03-05,51-65,Middle ($60k-$100k),Moderate ($5k-$25k),Micro (<$10k),Established (3-7 yrs),Low (<20%),Gold,1,7208.33,716.38
CUST-16408,Matthew,Ramirez,Male,18,2006-02-09,Single,Master,Professional,Contract,84100.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Savings,2023-12-31,0.5,16876.32,11963.45,4912.87,2,Yes,Yes,Yes,Yes,662,Fair (580-669),4,19317.77,0.2297,LN-106408,Personal Loan,2023-06-21,21500.0,12.74,36,721.73,Approved,2023-06-25,Medical Expenses,Medium Risk,0,0.0704,Premium,Active,2024-06-14,18-25,Middle ($60k-$100k),Moderate ($5k-$25k),Small ($10k-$25k),New (<1 yr),Moderate (20-35%),Silver,1,7008.33,2739.1
CUST-11625,Joshua,Williams,Male,61,1963-03-19,Married,Master,Management,Salaried,124200.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Savings,2009-12-30,14.5,34057.78,23755.92,10301.86,3,No,Yes,Yes,Yes,721,Good (670-739),1,29162.16,0.2348,LN-101625,Home Loan,2021-03-23,550000.0,5.98,180,4635.27,Approved,2021-03-29,Refinance,Low Risk,0,0.008,Premium,Active,2024-05-19,51-65,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Jumbo (>=$200k),Veteran (10+ yrs),Moderate (20-35%),Gold,1,10350.0,32890.0
CUST-26374,Jonathan,Ramirez,Male,53,1971-03-06,Single,Master,Management,Salaried,142800.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2023-11-24,0.6,20376.72,15523.14,4853.58,2,Yes,Yes,Yes,Yes,680,Good (670-739),1,28588.56,0.2002,LN-116374,Home Loan,2023-08-27,550000.0,6.54,360,3490.86,Pending,,Home Purchase,Low Risk,0,0.0104,Premium,Active,2024-06-01,51-65,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Jumbo (>=$200k),New (<1 yr),Moderate (20-35%),Platinum,0,11900.0,35970.0
CUST-19086,Benjamin,Taylor,Male,41,1983-02-02,Single,Bachelor,Management,Salaried,99000.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Savings,2009-07-01,15.0,61467.1,48401.7,13065.4,5,Yes,Yes,Yes,Yes,787,Very Good (740-799),3,14384.7,0.1453,LN-109086,Home Loan,2023-02-14,380800.0,3.49,180,2720.4,Approved,2023-02-27,Home Purchase,Low Risk,0,0.008,Premium,Inactive,2024-03-01,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Jumbo (>=$200k),Veteran (10+ yrs),Low (<20%),Gold,1,8250.0,13289.92
CUST-15643,George,Lee,Male,18,2006-06-02,Single,Doctorate,Professional,Self-Employed,100800.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Checking,2023-12-31,0.5,6084.55,4297.17,1787.38,4,Yes,Yes,Yes,Yes,630,Fair (580-669),3,34866.72,0.3459,LN-105643,Education Loan,2022-08-15,69300.0,7.44,60,1386.65,Approved,2022-08-27,Undergraduate Studies,Medium Risk,0,0.0749,Standard,Active,2024-06-14,18-25,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Medium ($25k-$75k),New (<1 yr),Moderate (20-35%),Gold,1,8400.0,5155.92
CUST-23291,Mary,Williams,Female,20,2003-09-30,Single,Associate,Services,Salaried,25200.0,Minneapolis,MN,Midwest,BR-006,Minneapolis Gateway Branch,Savings,2022-07-01,2.0,14322.38,10198.52,4123.86,1,No,Yes,Yes,Yes,640,Fair (580-669),2,13280.4,0.527,LN-113291,Personal Loan,2023-01-01,7000.0,14.9,60,166.16,Rejected,,Home Renovation,High Risk,0,0.2999,Emerging,Active,2024-06-10,18-25,Low (<$35k),Moderate ($5k-$25k),Micro (<$10k),Developing (1-3 yrs),Critical (>=50%),Bronze,0,2100.0,1043.0
CUST-12958,Carol,Wilson,Female,27,1997-05-05,Single,Bachelor,Technology,Salaried,71800.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Money Market,2021-10-18,2.7,29106.64,19740.11,9366.53,1,Yes,Yes,Yes,Yes,637,Fair (580-669),3,28052.26,0.3907,LN-102958,Home Loan,2021-11-25,223900.0,7.97,360,1638.22,Rejected,,Home Improvement,Low Risk,0,0.046,Standard,Active,2024-06-29,26-35,Middle ($60k-$100k),Healthy ($25k-$75k),Jumbo (>=$200k),Developing (1-3 yrs),Manageable (36-49%),Silver,0,5983.33,17844.83
CUST-23413,Brandon,Miller,Male,50,1973-12-02,Married,Bachelor,Finance,Salaried,65900.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Checking,2018-09-12,5.8,16768.7,9285.45,7483.25,3,Yes,Yes,Yes,No,742,Very Good (740-799),0,13746.74,0.2086,LN-113413,Personal Loan,2023-12-20,9200.0,11.62,48,240.56,Approved,2024-01-01,Home Renovation,Low Risk,0,0.02,Standard,Active,2024-06-15,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Micro (<$10k),Established (3-7 yrs),Moderate (20-35%),Silver,1,5491.67,1069.04
CUST-19223,Donna,Adams,Female,67,1956-12-11,Married,High School,Services,Unemployed,21700.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Money Market,2016-12-30,7.5,19725.95,15789.42,3936.53,5,No,Yes,Yes,No,741,Very Good (740-799),1,7755.58,0.3574,LN-109223,Auto Loan,2021-09-01,10200.0,7.36,36,316.63,Rejected,,Used Vehicle,Low Risk,0,0.0135,Standard,Dormant,2023-06-24,65+,Low (<$35k),Moderate ($5k-$25k),Small ($10k-$25k),Loyal (7-10 yrs),Manageable (36-49%),Silver,0,1808.33,750.72
CUST-15806,Joseph,Gonzalez,Male,58,1966-04-03,Married,High School,Administrative,Salaried,40100.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Money Market,2004-06-30,20.0,27395.79,22281.41,5114.38,4,No,Yes,Yes,Yes,726,Good (670-739),2,8994.43,0.2243,LN-105806,Personal Loan,2023-02-23,9700.0,11.89,36,321.67,Approved,2023-03-07,Medical Expenses,Low Risk,0,0.0272,Standard,Active,2024-05-18,51-65,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Micro (<$10k),Veteran (10+ yrs),Moderate (20-35%),Silver,1,3341.67,1153.33
CUST-19882,Helen,Martin,Female,51,1972-10-05,Married,Bachelor,Finance,Self-Employed,70600.0,Miami,FL,South,BR-010,Miami Coastal Branch,Certificate of Deposit,2013-12-30,10.5,88365.56,56047.72,32317.84,4,Yes,Yes,Yes,No,721,Good (670-739),3,19182.02,0.2717,LN-109882,Auto Loan,2021-01-19,33400.0,6.83,48,797.17,Approved,2021-01-23,New Vehicle,Low Risk,0,0.012,Premium,Active,2024-06-03,51-65,Middle ($60k-$100k),High ($75k-$150k),Medium ($25k-$75k),Veteran (10+ yrs),Moderate (20-35%),Gold,1,5883.33,2281.22
CUST-14050,Andrew,Martin,Male,33,1990-07-10,Single,Associate,Healthcare,Salaried,37000.0,Minneapolis,MN,Midwest,BR-006,Minneapolis Gateway Branch,Savings,2013-09-12,10.8,9192.43,5897.07,3295.36,4,Yes,Yes,Yes,Yes,661,Fair (580-669),2,9179.7,0.2481,LN-104050,Home Loan,2021-10-18,118200.0,6.4,360,739.35,Approved,2021-10-21,Refinance,Low Risk,0,0.0164,Standard,Active,2024-06-17,26-35,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),Veteran (10+ yrs),Moderate (20-35%),Bronze,1,3083.33,7564.8
CUST-12154,Emily,Johnson,Female,50,1973-07-25,Divorced,High School,Skilled Labor,Salaried,35900.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Money Market,2018-02-05,6.4,21960.06,18081.05,3879.01,2,No,No,Yes,Yes,710,Good (670-739),1,7546.18,0.2102,LN-102154,Home Loan,2021-01-20,153600.0,5.2,180,1230.72,Rejected,,Home Purchase,Low Risk,0,0.008,Standard,Active,2024-06-02,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),Established (3-7 yrs),Moderate (20-35%),Silver,0,2991.67,7987.2
CUST-21900,Ryan,Adams,Male,39,1985-06-30,Married,Bachelor,Finance,Salaried,114200.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Checking,2022-07-01,2.0,5815.47,3830.31,1985.16,1,Yes,Yes,Yes,No,747,Very Good (740-799),0,37023.64,0.3242,LN-111900,Personal Loan,2023-12-15,23500.0,11.07,24,1096.05,Approved,2023-12-26,Debt Consolidation,Low Risk,0,0.0287,Premium,Active,2024-06-12,36-50,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Small ($10k-$25k),Developing (1-3 yrs),Moderate (20-35%),Gold,1,9516.67,2601.45
CUST-15818,Rebecca,Allen,Female,35,1989-04-02,Married,Bachelor,Professional,Salaried,110700.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Checking,2019-12-31,4.5,19107.35,15161.93,3945.42,5,Yes,Yes,Yes,No,667,Fair (580-669),3,27785.7,0.251,LN-105818,Auto Loan,2021-07-14,28600.0,8.04,48,698.75,Rejected,,Used Vehicle,Low Risk,0,0.0256,Premium,Active,2024-05-19,26-35,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Medium ($25k-$75k),Established (3-7 yrs),Moderate (20-35%),Gold,0,9225.0,2299.44
CUST-25732,Stephanie,Smith,Female,57,1966-09-15,Married,Master,Management,Self-Employed,87600.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Savings,2023-08-07,0.9,8161.7,5836.45,2325.25,2,Yes,Yes,No,Yes,646,Fair (580-669),2,47120.04,0.5379,LN-115732,Home Loan,2023-08-30,223100.0,7.96,240,1860.55,Rejected,,Home Purchase,Medium Risk,0,0.0729,Emerging,Active,2024-06-13,51-65,Middle ($60k-$100k),Moderate ($5k-$25k),Jumbo (>=$200k),New (<1 yr),Critical (>=50%),Gold,0,7300.0,17758.76
CUST-27761,Helen,Brown,Female,54,1970-04-04,Married,High School,Services,Salaried,28400.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2021-04-19,3.2,3940.33,3261.53,678.8,3,No,Yes,Yes,Yes,804,Excellent (800-850),2,7313.0,0.2575,LN-117761,Auto Loan,2024-04-24,13200.0,6.29,48,311.76,Approved,2024-05-04,Refinance Auto,Low Risk,0,0.008,Standard,Active,2024-06-05,51-65,Low (<$35k),Low (<$5k),Small ($10k-$25k),Established (3-7 yrs),Moderate (20-35%),Bronze,1,2366.67,830.28
CUST-13129,Ashley,Walker,Female,38,1985-08-20,Married,Doctorate,Technology,Salaried,146600.0,Denver,CO,West,BR-013,Denver Mile High Branch,Checking,2021-11-24,2.6,47708.66,28997.58,18711.08,5,Yes,Yes,Yes,Yes,850,Excellent (800-850),1,30404.84,0.2074,LN-103129,Auto Loan,2023-03-01,68700.0,4.46,60,1279.53,Approved,2023-03-08,Used Vehicle,Low Risk,0,0.008,Premium,Active,2024-06-20,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Developing (1-3 yrs),Moderate (20-35%),Platinum,1,12216.67,3064.02
CUST-15469,Nancy,Lopez,Female,45,1979-06-04,Married,Bachelor,Technology,Salaried,116700.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Savings,2011-12-31,12.5,32886.12,24699.88,8186.24,3,Yes,Yes,Yes,Yes,736,Good (670-739),1,32582.64,0.2792,LN-105469,Education Loan,2022-11-18,51700.0,6.27,120,581.01,Approved,2022-11-24,Undergraduate Studies,Low Risk,0,0.0123,Premium,Inactive,2024-04-14,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Veteran (10+ yrs),Moderate (20-35%),Gold,1,9725.0,3241.59
CUST-29203,Brenda,Scott,Female,49,1974-12-31,Married,Bachelor,Management,Salaried,142500.0,Denver,CO,West,BR-013,Denver Mile High Branch,Savings,2020-11-24,3.6,33315.97,25708.13,7607.84,3,Yes,Yes,No,Yes,774,Very Good (740-799),0,29497.5,0.207,LN-119203,Auto Loan,2021-07-23,57900.0,5.27,60,1099.82,Approved,2021-07-27,New Vehicle,Low Risk,0,0.008,Premium,Active,2024-05-28,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Established (3-7 yrs),Moderate (20-35%),Platinum,1,11875.0,3051.33
CUST-20883,Donald,Lee,Male,40,1983-07-24,Single,Bachelor,Technology,Salaried,70400.0,Denver,CO,West,BR-013,Denver Mile High Branch,Money Market,2018-08-07,5.9,70500.42,45963.56,24536.86,4,Yes,Yes,Yes,No,850,Excellent (800-850),1,16924.16,0.2404,LN-110883,Home Loan,2022-02-13,324200.0,3.6,180,2333.6,Approved,2022-02-17,Home Purchase,Low Risk,0,0.008,Premium,Active,2024-06-26,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Jumbo (>=$200k),Established (3-7 yrs),Moderate (20-35%),Gold,1,5866.67,11671.2
CUST-19995,Jacob,Wright,Male,28,1995-11-18,Single,Bachelor,Sales,Salaried,114000.0,Detroit,MI,Midwest,BR-005,Detroit Downtown Branch,Checking,2015-08-07,8.9,10521.14,7985.54,2535.6,2,Yes,Yes,Yes,Yes,714,Good (670-739),2,37665.6,0.3304,LN-109995,Home Loan,2023-03-12,496900.0,5.6,360,2852.6,Approved,2023-03-16,Refinance,Low Risk,0,0.0103,Premium,Active,2024-05-25,26-35,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Jumbo (>=$200k),Loyal (7-10 yrs),Moderate (20-35%),Gold,1,9500.0,27826.4
CUST-25165,Frank,Williams,Male,30,1993-07-07,Married,Associate,Administrative,Salaried,48700.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Savings,2021-10-18,2.7,20947.46,15008.4,5939.06,4,Yes,Yes,Yes,Yes,689,Good (670-739),1,20887.43,0.4289,LN-115165,Personal Loan,2024-03-17,8800.0,13.06,36,296.76,Approved,2024-03-23,Major Purchase,Medium Risk,0,0.109,Standard,Active,2024-06-29,26-35,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Micro (<$10k),Developing (1-3 yrs),Manageable (36-49%),Silver,1,4058.33,1149.28
CUST-29581,Sarah,Adams,Female,46,1978-04-22,Married,Bachelor,Professional,Salaried,141800.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Savings,2016-03-13,8.3,56387.45,33118.24,23269.21,5,Yes,Yes,Yes,Yes,723,Good (670-739),1,18760.14,0.1323,LN-119581,Home Loan,2022-09-03,550000.0,4.67,240,3530.24,Approved,2022-09-14,Refinance,Low Risk,0,0.008,Premium,Active,2024-05-21,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Jumbo (>=$200k),Loyal (7-10 yrs),Low (<20%),Platinum,1,11816.67,25685.0
CUST-29763,Kimberly,Torres,Female,23,2000-08-10,Single,Master,Healthcare,Salaried,64900.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Money Market,2022-05-25,2.1,27082.61,18600.23,8482.38,5,No,Yes,Yes,No,673,Good (670-739),0,17276.38,0.2662,LN-119763,Auto Loan,2023-05-10,16900.0,7.17,60,336.0,Approved,2023-05-23,New Vehicle,Low Risk,0,0.0234,Emerging,Active,2024-05-23,18-25,Middle ($60k-$100k),Healthy ($25k-$75k),Small ($10k-$25k),Developing (1-3 yrs),Moderate (20-35%),Silver,1,5408.33,1211.73
CUST-29830,Mary,Miller,Female,43,1980-09-24,Married,Bachelor,Professional,Salaried,100800.0,Denver,CO,West,BR-013,Denver Mile High Branch,Checking,2011-11-24,12.6,6687.16,4556.08,2131.08,2,Yes,Yes,Yes,Yes,732,Good (670-739),0,37689.12,0.3739,LN-119830,Auto Loan,2021-06-02,31800.0,7.44,48,768.0,Approved,2021-06-08,Used Vehicle,Low Risk,0,0.0164,Premium,Active,2024-05-20,36-50,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Medium ($25k-$75k),Veteran (10+ yrs),Manageable (36-49%),Gold,1,8400.0,2365.92
CUST-21188,Rebecca,Johnson,Female,39,1984-08-16,Married,High School,Skilled Labor,Salaried,42600.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Certificate of Deposit,2020-02-05,4.4,62759.49,42788.51,19970.98,4,Yes,Yes,No,No,655,Fair (580-669),3,8626.5,0.2025,LN-111188,Auto Loan,2024-02-11,22500.0,8.14,60,457.73,Approved,2024-02-20,New Vehicle,Low Risk,0,0.025,Standard,Active,2024-06-03,36-50,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Small ($10k-$25k),Established (3-7 yrs),Moderate (20-35%),Gold,1,3550.0,1831.5
CUST-25351,Joshua,Thompson,Male,39,1984-12-19,Married,High School,Skilled Labor,Salaried,41400.0,Denver,CO,West,BR-013,Denver Mile High Branch,Money Market,2007-08-07,16.9,28000.99,21805.22,6195.77,2,No,Yes,Yes,Yes,775,Very Good (740-799),1,3117.42,0.0753,LN-115351,Education Loan,2022-08-19,28200.0,4.29,84,389.24,Approved,2022-08-31,Undergraduate Studies,Low Risk,0,0.008,Standard,Active,2024-05-23,36-50,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Medium ($25k-$75k),Veteran (10+ yrs),Low (<20%),Silver,1,3450.0,1209.78
CUST-12118,Brenda,Moore,Female,37,1986-09-09,Married,High School,Skilled Labor,Salaried,29000.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Savings,2023-10-19,0.7,15771.17,11346.32,4424.85,4,Yes,Yes,Yes,Yes,641,Fair (580-669),0,14645.0,0.505,LN-102118,Home Loan,2022-11-22,98200.0,7.95,360,717.14,Rejected,,Home Purchase,Medium Risk,0,0.0685,Emerging,Active,2024-06-24,36-50,Low (<$35k),Moderate ($5k-$25k),Large ($75k-$200k),New (<1 yr),Critical (>=50%),Silver,0,2416.67,7806.9
CUST-14059,Dorothy,Garcia,Female,39,1984-10-08,Divorced,Bachelor,Healthcare,Self-Employed,60300.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Savings,2004-06-30,20.0,55204.66,35098.3,20106.36,2,Yes,Yes,Yes,No,642,Fair (580-669),3,29981.16,0.4972,LN-104059,Home Loan,2021-03-19,277200.0,7.55,360,1947.72,Rejected,,Home Improvement,Medium Risk,0,0.0636,Standard,Inactive,2024-01-19,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Jumbo (>=$200k),Veteran (10+ yrs),Manageable (36-49%),Gold,0,5025.0,20928.6
CUST-18899,Ronald,Hall,Male,54,1970-03-11,Single,Associate,Sales,Self-Employed,64700.0,Detroit,MI,Midwest,BR-005,Detroit Downtown Branch,Savings,2018-03-13,6.3,39790.08,31403.21,8386.87,4,Yes,Yes,Yes,Yes,830,Excellent (800-850),1,9297.39,0.1437,LN-108899,Personal Loan,2021-01-02,16800.0,9.81,24,773.76,Approved,2021-01-08,Home Renovation,Low Risk,0,0.008,Premium,Active,2024-05-20,51-65,Middle ($60k-$100k),Healthy ($25k-$75k),Small ($10k-$25k),Established (3-7 yrs),Low (<20%),Silver,1,5391.67,1648.08
CUST-29143,Brenda,Nelson,Female,44,1979-11-20,Married,Master,Professional,Salaried,150100.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Checking,2024-03-13,0.3,9671.42,7911.15,1760.27,3,Yes,Yes,Yes,Yes,801,Excellent (800-850),2,19167.77,0.1277,LN-119143,Home Loan,2022-12-06,550000.0,3.67,180,3977.93,Approved,2022-12-20,Home Purchase,Low Risk,0,0.008,Premium,Active,2024-06-14,36-50,High (>=$150k),Moderate ($5k-$25k),Jumbo (>=$200k),New (<1 yr),Low (<20%),Platinum,1,12508.33,20185.0
CUST-19935,Patrick,Moore,Male,26,1997-09-03,Single,Bachelor,Professional,Salaried,81700.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Money Market,2023-11-24,0.6,73205.8,58567.77,14638.03,4,No,Yes,Yes,Yes,672,Good (670-739),3,15972.35,0.1955,LN-109935,Business Loan,2021-01-01,56100.0,9.26,24,2569.61,Approved,2021-01-05,Business Expansion,Low Risk,0,0.0358,Premium,Active,2024-06-15,26-35,Middle ($60k-$100k),Healthy ($25k-$75k),Medium ($25k-$75k),New (<1 yr),Low (<20%),Gold,1,6808.33,5194.86
CUST-26996,Jason,Lewis,Male,56,1967-08-16,Married,Bachelor,Technology,Salaried,156300.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Certificate of Deposit,2024-02-05,0.4,124737.54,79037.71,45699.83,2,Yes,Yes,Yes,Yes,754,Very Good (740-799),1,33885.84,0.2168,LN-116996,Home Loan,2022-11-21,550000.0,5.16,360,3006.53,Approved,2022-12-04,Home Purchase,Low Risk,0,0.008,High Value,Active,2024-05-21,51-65,High (>=$150k),High ($75k-$150k),Jumbo (>=$200k),New (<1 yr),Moderate (20-35%),Platinum,1,13025.0,28380.0
CUST-19130,Amanda,Hall,Female,35,1988-08-22,Married,Bachelor,Professional,Salaried,87200.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Savings,2022-04-19,2.2,51891.45,44074.55,7816.9,2,Yes,Yes,No,Yes,722,Good (670-739),0,15687.28,0.1799,LN-109130,Home Loan,2021-06-04,343400.0,5.13,360,1870.82,Approved,2021-06-11,Home Purchase,Low Risk,0,0.008,Premium,Active,2024-06-28,26-35,Middle ($60k-$100k),Healthy ($25k-$75k),Jumbo (>=$200k),Developing (1-3 yrs),Low (<20%),Gold,1,7266.67,17616.42
CUST-18514,Angela,Nelson,Female,20,2004-04-25,Married,Bachelor,Student,Unemployed,25800.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Savings,2023-10-19,0.7,11144.74,8661.73,2483.01,4,Yes,No,No,Yes,719,Good (670-739),1,12084.72,0.4684,LN-108514,Home Loan,2022-02-25,85600.0,5.98,360,512.12,Rejected,,Refinance,Low Risk,0,0.0175,Emerging,Active,2024-05-21,18-25,Low (<$35k),Moderate ($5k-$25k),Large ($75k-$200k),New (<1 yr),Manageable (36-49%),Bronze,0,2150.0,5118.88
CUST-24779,Samuel,White,Male,48,1976-06-09,Married,Associate,Skilled Labor,Salaried,35300.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2021-04-19,3.2,11168.14,6569.76,4598.38,3,No,Yes,No,Yes,720,Good (670-739),0,6272.81,0.1777,LN-114779,Personal Loan,2023-12-07,3100.0,11.94,36,102.88,Approved,2023-12-21,Home Renovation,Low Risk,0,0.0245,Standard,Active,2024-05-21,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Micro (<$10k),Established (3-7 yrs),Low (<20%),Bronze,1,2941.67,370.14
CUST-14352,Rebecca,Wilson,Female,45,1978-07-13,Married,High School,Sales,Salaried,60800.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Savings,2021-12-30,2.5,10963.21,8706.13,2257.08,2,Yes,Yes,Yes,Yes,699,Good (670-739),1,13643.52,0.2244,LN-104352,Personal Loan,2021-11-30,9100.0,12.02,48,239.73,Approved,2021-12-10,Major Purchase,Low Risk,0,0.0397,Emerging,Active,2024-06-28,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Micro (<$10k),Developing (1-3 yrs),Moderate (20-35%),Silver,1,5066.67,1093.82
CUST-21864,Linda,Harris,Female,52,1972-01-25,Married,Associate,Administrative,Contract,35100.0,Denver,CO,West,BR-013,Denver Mile High Branch,Money Market,2013-07-01,11.0,30164.28,22479.7,7684.58,4,Yes,Yes,Yes,Yes,659,Fair (580-669),3,5977.53,0.1703,LN-111864,Personal Loan,2023-06-06,7800.0,12.44,60,175.25,Approved,2023-06-10,Debt Consolidation,Medium Risk,0,0.0567,Standard,Active,2024-05-30,51-65,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Micro (<$10k),Veteran (10+ yrs),Low (<20%),Silver,1,2925.0,970.32
CUST-15785,Donald,King,Male,43,1981-02-05,Married,High School,Administrative,Salaried,49000.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Certificate of Deposit,2011-08-07,12.9,20336.06,14748.33,5587.73,2,Yes,Yes,Yes,Yes,850,Excellent (800-850),1,11431.7,0.2333,LN-105785,Auto Loan,2024-02-01,20400.0,5.21,48,471.74,Approved,2024-02-14,New Vehicle,Low Risk,0,0.008,Standard,Active,2024-05-17,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Small ($10k-$25k),Veteran (10+ yrs),Moderate (20-35%),Silver,1,4083.33,1062.84
